Var1,Var2,Freq,SurveyName,Country,StartYear
Married,Current User,0.117953175,LBIR6AFL.DTA,Liberia,2013
UMNSA,Current User,0.037494056,LBIR6AFL.DTA,Liberia,2013
UMSA,Current User,0.061811606,LBIR6AFL.DTA,Liberia,2013
Married,Former User,0.101141442,LBIR6AFL.DTA,Liberia,2013
UMNSA,Former User,0.023695128,LBIR6AFL.DTA,Liberia,2013
UMSA,Former User,0.021402734,LBIR6AFL.DTA,Liberia,2013
Married,Never Used,0.363818521,LBIR6AFL.DTA,Liberia,2013
UMNSA,Never Used,0.188738807,LBIR6AFL.DTA,Liberia,2013
UMSA,Never Used,0.083944532,LBIR6AFL.DTA,Liberia,2013
Married,Current User,0.308670749,MDIR81FL.DTA,Madagascar,2021
MISSING,Current User,0,MDIR81FL.DTA,Madagascar,2021
UMNSA,Current User,0.048242231,MDIR81FL.DTA,Madagascar,2021
UMSA,Current User,0.043748972,MDIR81FL.DTA,Madagascar,2021
Married,Former User,0.163379548,MDIR81FL.DTA,Madagascar,2021
MISSING,Former User,0,MDIR81FL.DTA,Madagascar,2021
UMNSA,Former User,0.060256277,MDIR81FL.DTA,Madagascar,2021
UMSA,Former User,0.012717522,MDIR81FL.DTA,Madagascar,2021
Married,Never Used,0.148651408,MDIR81FL.DTA,Madagascar,2021
MISSING,Never Used,5.11E-05,MDIR81FL.DTA,Madagascar,2021
UMNSA,Never Used,0.191434835,MDIR81FL.DTA,Madagascar,2021
UMSA,Never Used,0.022847343,MDIR81FL.DTA,Madagascar,2021
Married,Current User,0.38890925,MWIR7AFL.DTA,Malawi,2015
UMNSA,Current User,0.055607352,MWIR7AFL.DTA,Malawi,2015
UMSA,Current User,0.014997629,MWIR7AFL.DTA,Malawi,2015
Married,Former User,0.156996299,MWIR7AFL.DTA,Malawi,2015
UMNSA,Former User,0.066063369,MWIR7AFL.DTA,Malawi,2015
UMSA,Former User,0.00699587,MWIR7AFL.DTA,Malawi,2015
Married,Never Used,0.110806443,MWIR7AFL.DTA,Malawi,2015
UMNSA,Never Used,0.188806141,MWIR7AFL.DTA,Malawi,2015
UMSA,Never Used,0.010817647,MWIR7AFL.DTA,Malawi,2015
Married,Current User,0.128643331,MVIR71FL.DTA,Maldives,2016
MISSING,Current User,0,MVIR71FL.DTA,Maldives,2016
UMNSA,Current User,0.00316206,MVIR71FL.DTA,Maldives,2016
UMSA,Current User,0.001477506,MVIR71FL.DTA,Maldives,2016
Married,Former User,0.122330981,MVIR71FL.DTA,Maldives,2016
MISSING,Former User,4.74E-05,MVIR71FL.DTA,Maldives,2016
UMNSA,Former User,0.019100812,MVIR71FL.DTA,Maldives,2016
UMSA,Former User,0.003426931,MVIR71FL.DTA,Maldives,2016
Married,Never Used,0.434784019,MVIR71FL.DTA,Maldives,2016
MISSING,Never Used,0.001280241,MVIR71FL.DTA,Maldives,2016
UMNSA,Never Used,0.276244855,MVIR71FL.DTA,Maldives,2016
UMSA,Never Used,0.009501818,MVIR71FL.DTA,Maldives,2016
Married,Current User,0.140415836,MLIR7HFL.DTA,Mali,2018
UMNSA,Current User,0.011815528,MLIR7HFL.DTA,Mali,2018
UMSA,Current User,0.009515173,MLIR7HFL.DTA,Mali,2018
Married,Former User,0.13038342,MLIR7HFL.DTA,Mali,2018
UMNSA,Former User,0.007378113,MLIR7HFL.DTA,Mali,2018
UMSA,Former User,0.002899441,MLIR7HFL.DTA,Mali,2018
Married,Never Used,0.543653486,MLIR7HFL.DTA,Mali,2018
UMNSA,Never Used,0.140825128,MLIR7HFL.DTA,Mali,2018
UMSA,Never Used,0.013113874,MLIR7HFL.DTA,Mali,2018
Married,Current User,0.087527069,MLIR6AFL.DTA,Mali,2012
UMNSA,Current User,0.006063547,MLIR6AFL.DTA,Mali,2012
UMSA,Current User,0.006337199,MLIR6AFL.DTA,Mali,2012
Married,Former User,0.088739158,MLIR6AFL.DTA,Mali,2012
UMNSA,Former User,0.0054151,MLIR6AFL.DTA,Mali,2012
UMSA,Former User,0.002139977,MLIR6AFL.DTA,Mali,2012
Married,Never Used,0.669824856,MLIR6AFL.DTA,Mali,2012
UMNSA,Never Used,0.123788296,MLIR6AFL.DTA,Mali,2012
UMSA,Never Used,0.010164797,MLIR6AFL.DTA,Mali,2012
Married,Current User,0.089348628,MRIR71FL.DTA,Mauritania,2019
MISSING,Current User,0,MRIR71FL.DTA,Mauritania,2019
UMNSA,Current User,0,MRIR71FL.DTA,Mauritania,2019
UMSA,Current User,0,MRIR71FL.DTA,Mauritania,2019
Married,Former User,0.116792566,MRIR71FL.DTA,Mauritania,2019
MISSING,Former User,0,MRIR71FL.DTA,Mauritania,2019
UMNSA,Former User,0,MRIR71FL.DTA,Mauritania,2019
UMSA,Former User,0,MRIR71FL.DTA,Mauritania,2019
Married,Never Used,0.419091597,MRIR71FL.DTA,Mauritania,2019
MISSING,Never Used,0.26630293,MRIR71FL.DTA,Mauritania,2019
UMNSA,Never Used,0.105207596,MRIR71FL.DTA,Mauritania,2019
UMSA,Never Used,0.003256683,MRIR71FL.DTA,Mauritania,2019
Married,Current User,0.078988922,MZIR62FL.DTA,Mozambique,2011
UMNSA,Current User,0.020580989,MZIR62FL.DTA,Mozambique,2011
UMSA,Current User,0.023741703,MZIR62FL.DTA,Mozambique,2011
Married,Former User,0.107390355,MZIR62FL.DTA,Mozambique,2011
UMNSA,Former User,0.029930899,MZIR62FL.DTA,Mozambique,2011
UMSA,Former User,0.011519019,MZIR62FL.DTA,Mozambique,2011
Married,Never Used,0.492537569,MZIR62FL.DTA,Mozambique,2011
UMNSA,Never Used,0.192312736,MZIR62FL.DTA,Mozambique,2011
UMSA,Never Used,0.042997807,MZIR62FL.DTA,Mozambique,2011
Married,Current User,0.403927982,NPIR7HFL.DTA,Nepal,2016
UMNSA,Current User,0.003433714,NPIR7HFL.DTA,Nepal,2016
UMSA,Current User,0.000274299,NPIR7HFL.DTA,Nepal,2016
Married,Former User,0.182645159,NPIR7HFL.DTA,Nepal,2016
UMNSA,Former User,0.011116626,NPIR7HFL.DTA,Nepal,2016
UMSA,Former User,0,NPIR7HFL.DTA,Nepal,2016
Married,Never Used,0.181155511,NPIR7HFL.DTA,Nepal,2016
UMNSA,Never Used,0.217446709,NPIR7HFL.DTA,Nepal,2016
UMSA,Never Used,0,NPIR7HFL.DTA,Nepal,2016
Married,Current User,0.376701893,NPIR60FL.DTA,Nepal,2011
UMNSA,Current User,0.004402478,NPIR60FL.DTA,Nepal,2011
UMSA,Current User,0.000563916,NPIR60FL.DTA,Nepal,2011
Married,Former User,0.171332907,NPIR60FL.DTA,Nepal,2011
UMNSA,Former User,0.010421085,NPIR60FL.DTA,Nepal,2011
UMSA,Former User,0.000123115,NPIR60FL.DTA,Nepal,2011
Married,Never Used,0.210026271,NPIR60FL.DTA,Nepal,2011
UMNSA,Never Used,0.226257655,NPIR60FL.DTA,Nepal,2011
UMSA,Never Used,0.000170681,NPIR60FL.DTA,Nepal,2011
Married,Current User,0.123100563,NIIR61FL.DTA,Niger,2012
UMNSA,Current User,0.001172948,NIIR61FL.DTA,Niger,2012
UMSA,Current User,0.000717775,NIIR61FL.DTA,Niger,2012
Married,Former User,0.139811975,NIIR61FL.DTA,Niger,2012
UMNSA,Former User,0.007350348,NIIR61FL.DTA,Niger,2012
UMSA,Former User,0,NIIR61FL.DTA,Niger,2012
Married,Never Used,0.622477547,NIIR61FL.DTA,Niger,2012
UMNSA,Never Used,0.104415148,NIIR61FL.DTA,Niger,2012
UMSA,Never Used,0.000953696,NIIR61FL.DTA,Niger,2012
Married,Current User,0.115809473,NGIR7AFL.DTA,Nigeria,2018
UMNSA,Current User,0.013792226,NGIR7AFL.DTA,Nigeria,2018
UMSA,Current User,0.013403396,NGIR7AFL.DTA,Nigeria,2018
Married,Former User,0.103282526,NGIR7AFL.DTA,Nigeria,2018
UMNSA,Former User,0.022206982,NGIR7AFL.DTA,Nigeria,2018
UMSA,Former User,0.008141185,NGIR7AFL.DTA,Nigeria,2018
Married,Never Used,0.476481109,NGIR7AFL.DTA,Nigeria,2018
UMNSA,Never Used,0.232201161,NGIR7AFL.DTA,Nigeria,2018
UMSA,Never Used,0.01468194,NGIR7AFL.DTA,Nigeria,2018
Married,Current User,0.108249401,NGIR6AFL.DTA,Nigeria,2013
UMNSA,Current User,0.024140054,NGIR6AFL.DTA,Nigeria,2013
UMSA,Current User,0.027476651,NGIR6AFL.DTA,Nigeria,2013
Married,Former User,0.063570018,NGIR6AFL.DTA,Nigeria,2013
UMNSA,Former User,0.013821656,NGIR6AFL.DTA,Nigeria,2013
UMSA,Former User,0.003116127,NGIR6AFL.DTA,Nigeria,2013
Married,Never Used,0.542710418,NGIR6AFL.DTA,Nigeria,2013
UMNSA,Never Used,0.207281814,NGIR6AFL.DTA,Nigeria,2013
UMSA,Never Used,0.00963386,NGIR6AFL.DTA,Nigeria,2013
Married,Current User,0.327036502,PKIR71FL.DTA,Pakistan,2017
MISSING,Current User,0.004089859,PKIR71FL.DTA,Pakistan,2017
Married,Former User,0.114544895,PKIR71FL.DTA,Pakistan,2017
MISSING,Former User,0.005094565,PKIR71FL.DTA,Pakistan,2017
Married,Never Used,0.515323708,PKIR71FL.DTA,Pakistan,2017
MISSING,Never Used,0.033910471,PKIR71FL.DTA,Pakistan,2017
Married,Current User,0.33188857,PHIR61FL.DTA,Philippines,2013
UMNSA,Current User,0.007807968,PHIR61FL.DTA,Philippines,2013
UMSA,Current User,0.006197544,PHIR61FL.DTA,Philippines,2013
Married,Former User,0.117976599,PHIR61FL.DTA,Philippines,2013
UMNSA,Former User,0.026283774,PHIR61FL.DTA,Philippines,2013
UMSA,Former User,0.000950609,PHIR61FL.DTA,Philippines,2013
Married,Never Used,0.152348993,PHIR61FL.DTA,Philippines,2013
UMNSA,Never Used,0.352253648,PHIR61FL.DTA,Philippines,2013
UMSA,Never Used,0.004292293,PHIR61FL.DTA,Philippines,2013
Married,Current User,0.324304487,RWIR81FL.DTA,Rwanda,2019
UMNSA,Current User,0.048610253,RWIR81FL.DTA,Rwanda,2019
UMSA,Current User,0.013068969,RWIR81FL.DTA,Rwanda,2019
Married,Former User,0.097964183,RWIR81FL.DTA,Rwanda,2019
UMNSA,Former User,0.047300149,RWIR81FL.DTA,Rwanda,2019
UMSA,Former User,0.005193033,RWIR81FL.DTA,Rwanda,2019
Married,Never Used,0.083497682,RWIR81FL.DTA,Rwanda,2019
UMNSA,Never Used,0.37145203,RWIR81FL.DTA,Rwanda,2019
UMSA,Never Used,0.008609213,RWIR81FL.DTA,Rwanda,2019
Married,Current User,0.275453742,RWIR70FL.DTA,Rwanda,2014
MISSING,Current User,0.000190199,RWIR70FL.DTA,Rwanda,2014
UMNSA,Current User,0.025178034,RWIR70FL.DTA,Rwanda,2014
UMSA,Current User,0.007998681,RWIR70FL.DTA,Rwanda,2014
Married,Former User,0.118446347,RWIR70FL.DTA,Rwanda,2014
MISSING,Former User,0.00032591,RWIR70FL.DTA,Rwanda,2014
UMNSA,Former User,0.030146825,RWIR70FL.DTA,Rwanda,2014
UMSA,Former User,0.004301359,RWIR70FL.DTA,Rwanda,2014
Married,Never Used,0.123395815,RWIR70FL.DTA,Rwanda,2014
MISSING,Never Used,0.000731229,RWIR70FL.DTA,Rwanda,2014
UMNSA,Never Used,0.403491593,RWIR70FL.DTA,Rwanda,2014
UMSA,Never Used,0.010340265,RWIR70FL.DTA,Rwanda,2014
Married,Current User,0.260239361,RWIR61FL.DTA,Rwanda,2010
UMNSA,Current User,0.018639785,RWIR61FL.DTA,Rwanda,2010
UMSA,Current User,0.007328868,RWIR61FL.DTA,Rwanda,2010
Married,Former User,0.072216523,RWIR61FL.DTA,Rwanda,2010
UMNSA,Former User,0.014843966,RWIR61FL.DTA,Rwanda,2010
UMSA,Former User,0.001961412,RWIR61FL.DTA,Rwanda,2010
Married,Never Used,0.172046943,RWIR61FL.DTA,Rwanda,2010
UMNSA,Never Used,0.444344675,RWIR61FL.DTA,Rwanda,2010
UMSA,Never Used,0.008378465,RWIR61FL.DTA,Rwanda,2010
Married,Current User,0.175819592,SNIR8AFL.DTA,Senegal,2019
UMNSA,Current User,0.011869066,SNIR8AFL.DTA,Senegal,2019
UMSA,Current User,0.000627509,SNIR8AFL.DTA,Senegal,2019
Married,Former User,0.141874458,SNIR8AFL.DTA,Senegal,2019
UMNSA,Former User,0.017081191,SNIR8AFL.DTA,Senegal,2019
UMSA,Former User,0.000432887,SNIR8AFL.DTA,Senegal,2019
Married,Never Used,0.336596255,SNIR8AFL.DTA,Senegal,2019
UMNSA,Never Used,0.313919994,SNIR8AFL.DTA,Senegal,2019
UMSA,Never Used,0.001779049,SNIR8AFL.DTA,Senegal,2019
Married,Current User,0.173373075,SNIR80FL.DTA,Senegal,2018
UMNSA,Current User,0.017292316,SNIR80FL.DTA,Senegal,2018
UMSA,Current User,0.003496573,SNIR80FL.DTA,Senegal,2018
Married,Former User,0.142347459,SNIR80FL.DTA,Senegal,2018
UMNSA,Former User,0.022407803,SNIR80FL.DTA,Senegal,2018
UMSA,Former User,0.00121481,SNIR80FL.DTA,Senegal,2018
Married,Never Used,0.322990629,SNIR80FL.DTA,Senegal,2018
UMNSA,Never Used,0.313937327,SNIR80FL.DTA,Senegal,2018
UMSA,Never Used,0.002940008,SNIR80FL.DTA,Senegal,2018
Married,Current User,0.180104955,SNIR7ZFL.DTA,Senegal,2017
UMNSA,Current User,0.014667343,SNIR7ZFL.DTA,Senegal,2017
UMSA,Current User,0.004222279,SNIR7ZFL.DTA,Senegal,2017
Married,Former User,0.126521748,SNIR7ZFL.DTA,Senegal,2017
UMNSA,Former User,0.02065108,SNIR7ZFL.DTA,Senegal,2017
UMSA,Former User,0.000998246,SNIR7ZFL.DTA,Senegal,2017
Married,Never Used,0.342365216,SNIR7ZFL.DTA,Senegal,2017
UMNSA,Never Used,0.308272191,SNIR7ZFL.DTA,Senegal,2017
UMSA,Never Used,0.002196943,SNIR7ZFL.DTA,Senegal,2017
Married,Current User,0.166788854,SNIR7QFL.DTA,Senegal,2016
UMNSA,Current User,0.010401946,SNIR7QFL.DTA,Senegal,2016
UMSA,Current User,0.002388632,SNIR7QFL.DTA,Senegal,2016
Married,Former User,0.134017335,SNIR7QFL.DTA,Senegal,2016
UMNSA,Former User,0.018468893,SNIR7QFL.DTA,Senegal,2016
UMSA,Former User,0.000455466,SNIR7QFL.DTA,Senegal,2016
Married,Never Used,0.362830022,SNIR7QFL.DTA,Senegal,2016
UMNSA,Never Used,0.302683931,SNIR7QFL.DTA,Senegal,2016
UMSA,Never Used,0.001964921,SNIR7QFL.DTA,Senegal,2016
Married,Current User,0.151058249,SNIR7HFL.DTA,Senegal,2015
UMNSA,Current User,0.012813479,SNIR7HFL.DTA,Senegal,2015
UMSA,Current User,0.00483496,SNIR7HFL.DTA,Senegal,2015
Married,Former User,0.111244658,SNIR7HFL.DTA,Senegal,2015
UMNSA,Former User,0.017472481,SNIR7HFL.DTA,Senegal,2015
UMSA,Former User,0.001438965,SNIR7HFL.DTA,Senegal,2015
Married,Never Used,0.385177366,SNIR7HFL.DTA,Senegal,2015
UMNSA,Never Used,0.313915732,SNIR7HFL.DTA,Senegal,2015
UMSA,Never Used,0.002044109,SNIR7HFL.DTA,Senegal,2015
Married,Current User,0.1436113,SNIR70FL.DTA,Senegal,2014
UMNSA,Current User,0.011811771,SNIR70FL.DTA,Senegal,2014
UMSA,Current User,0.004874629,SNIR70FL.DTA,Senegal,2014
Married,Former User,0.125732118,SNIR70FL.DTA,Senegal,2014
UMNSA,Former User,0.020258678,SNIR70FL.DTA,Senegal,2014
UMSA,Former User,0.00043593,SNIR70FL.DTA,Senegal,2014
Married,Never Used,0.378670403,SNIR70FL.DTA,Senegal,2014
UMNSA,Never Used,0.311549137,SNIR70FL.DTA,Senegal,2014
UMSA,Never Used,0.003056033,SNIR70FL.DTA,Senegal,2014
Married,Current User,0.114719288,SNIR6DFL.DTA,Senegal,2012
UMNSA,Current User,0.008238028,SNIR6DFL.DTA,Senegal,2012
UMSA,Current User,0.003144237,SNIR6DFL.DTA,Senegal,2012
Married,Former User,0.101892484,SNIR6DFL.DTA,Senegal,2012
UMNSA,Former User,0.017749667,SNIR6DFL.DTA,Senegal,2012
UMSA,Former User,0.001154456,SNIR6DFL.DTA,Senegal,2012
Married,Never Used,0.426508518,SNIR6DFL.DTA,Senegal,2012
UMNSA,Never Used,0.324632264,SNIR6DFL.DTA,Senegal,2012
UMSA,Never Used,0.001961059,SNIR6DFL.DTA,Senegal,2012
Married,Current User,0.086599021,SNIR61FL.DTA,Senegal,2010
UMNSA,Current User,0.00700338,SNIR61FL.DTA,Senegal,2010
UMSA,Current User,0.002277505,SNIR61FL.DTA,Senegal,2010
Married,Former User,0.102834556,SNIR61FL.DTA,Senegal,2010
UMNSA,Former User,0.016866898,SNIR61FL.DTA,Senegal,2010
UMSA,Former User,0.00078366,SNIR61FL.DTA,Senegal,2010
Married,Never Used,0.470103933,SNIR61FL.DTA,Senegal,2010
UMNSA,Never Used,0.309130462,SNIR61FL.DTA,Senegal,2010
UMSA,Never Used,0.004400584,SNIR61FL.DTA,Senegal,2010
Married,Current User,0.132513241,SLIR7AFL.DTA,Sierra Leone,2019
UMNSA,Current User,0.043404619,SLIR7AFL.DTA,Sierra Leone,2019
UMSA,Current User,0.066767231,SLIR7AFL.DTA,Sierra Leone,2019
Married,Former User,0.127866534,SLIR7AFL.DTA,Sierra Leone,2019
UMNSA,Former User,0.027047753,SLIR7AFL.DTA,Sierra Leone,2019
UMSA,Former User,0.016849148,SLIR7AFL.DTA,Sierra Leone,2019
Married,Never Used,0.36341218,SLIR7AFL.DTA,Sierra Leone,2019
UMNSA,Never Used,0.180975795,SLIR7AFL.DTA,Sierra Leone,2019
UMSA,Never Used,0.041163499,SLIR7AFL.DTA,Sierra Leone,2019
Married,Current User,0.108849404,SLIR61FL.DTA,Sierra Leone,2013
UMNSA,Current User,0.038851589,SLIR61FL.DTA,Sierra Leone,2013
UMSA,Current User,0.072999963,SLIR61FL.DTA,Sierra Leone,2013
Married,Former User,0.081742694,SLIR61FL.DTA,Sierra Leone,2013
UMNSA,Former User,0.018395039,SLIR61FL.DTA,Sierra Leone,2013
UMSA,Former User,0.009195957,SLIR61FL.DTA,Sierra Leone,2013
Married,Never Used,0.463923154,SLIR61FL.DTA,Sierra Leone,2013
UMNSA,Never Used,0.165404188,SLIR61FL.DTA,Sierra Leone,2013
UMSA,Never Used,0.040638012,SLIR61FL.DTA,Sierra Leone,2013
Married,Current User,0.195620152,ZAIR71FL.DTA,South Africa,2016
UMNSA,Current User,0.15241346,ZAIR71FL.DTA,South Africa,2016
UMSA,Current User,0.133513079,ZAIR71FL.DTA,South Africa,2016
Married,Former User,0.079605136,ZAIR71FL.DTA,South Africa,2016
UMNSA,Former User,0.072364086,ZAIR71FL.DTA,South Africa,2016
UMSA,Former User,0.034458779,ZAIR71FL.DTA,South Africa,2016
Married,Never Used,0.082986899,ZAIR71FL.DTA,South Africa,2016
UMNSA,Never Used,0.210180777,ZAIR71FL.DTA,South Africa,2016
UMSA,Never Used,0.038857631,ZAIR71FL.DTA,South Africa,2016
Married,Current User,0.211620893,TJIR71FL.DTA,Tajikistan,2017
UMNSA,Current User,0.001091296,TJIR71FL.DTA,Tajikistan,2017
UMSA,Current User,0.000219728,TJIR71FL.DTA,Tajikistan,2017
Married,Former User,0.100542636,TJIR71FL.DTA,Tajikistan,2017
UMNSA,Former User,0.005198177,TJIR71FL.DTA,Tajikistan,2017
UMSA,Former User,0,TJIR71FL.DTA,Tajikistan,2017
Married,Never Used,0.410656036,TJIR71FL.DTA,Tajikistan,2017
UMNSA,Never Used,0.269993194,TJIR71FL.DTA,Tajikistan,2017
UMSA,Never Used,0.00067804,TJIR71FL.DTA,Tajikistan,2017
Married,Current User,0.188090721,TJIR61FL.DTA,Tajikistan,2012
MISSING,Current User,0,TJIR61FL.DTA,Tajikistan,2012
UMNSA,Current User,0.00100828,TJIR61FL.DTA,Tajikistan,2012
UMSA,Current User,0.000213271,TJIR61FL.DTA,Tajikistan,2012
Married,Former User,0.072052654,TJIR61FL.DTA,Tajikistan,2012
MISSING,Former User,0,TJIR61FL.DTA,Tajikistan,2012
UMNSA,Former User,0.00448913,TJIR61FL.DTA,Tajikistan,2012
UMSA,Former User,6.23E-05,TJIR61FL.DTA,Tajikistan,2012
Married,Never Used,0.413432025,TJIR61FL.DTA,Tajikistan,2012
MISSING,Never Used,0.000461912,TJIR61FL.DTA,Tajikistan,2012
UMNSA,Never Used,0.319982519,TJIR61FL.DTA,Tajikistan,2012
UMSA,Never Used,0.000207222,TJIR61FL.DTA,Tajikistan,2012
Married,Current User,0.237407571,TZIR7BFL.DTA,Tanzania,2015
UMNSA,Current User,0.049445995,TZIR7BFL.DTA,Tanzania,2015
UMSA,Current User,0.037344275,TZIR7BFL.DTA,Tanzania,2015
Married,Former User,0.147514864,TZIR7BFL.DTA,Tanzania,2015
UMNSA,Former User,0.044521148,TZIR7BFL.DTA,Tanzania,2015
UMSA,Former User,0.011344194,TZIR7BFL.DTA,Tanzania,2015
Married,Never Used,0.233979726,TZIR7BFL.DTA,Tanzania,2015
UMNSA,Never Used,0.218537207,TZIR7BFL.DTA,Tanzania,2015
UMSA,Never Used,0.019905019,TZIR7BFL.DTA,Tanzania,2015
Married,Current User,0.15873093,TLIR71FL.DTA,Timor-Leste,2016
UMNSA,Current User,0.001607379,TLIR71FL.DTA,Timor-Leste,2016
UMSA,Current User,0.000217038,TLIR71FL.DTA,Timor-Leste,2016
Married,Former User,0.072389791,TLIR71FL.DTA,Timor-Leste,2016
UMNSA,Former User,0.001435971,TLIR71FL.DTA,Timor-Leste,2016
UMSA,Former User,0.000138005,TLIR71FL.DTA,Timor-Leste,2016
Married,Never Used,0.379439669,TLIR71FL.DTA,Timor-Leste,2016
UMNSA,Never Used,0.383506939,TLIR71FL.DTA,Timor-Leste,2016
UMSA,Never Used,0.00253428,TLIR71FL.DTA,Timor-Leste,2016
Married,Current User,0.131593556,TGIR61FL.DTA,Togo,2013
MISSING,Current User,0,TGIR61FL.DTA,Togo,2013
UMNSA,Current User,0.033922748,TGIR61FL.DTA,Togo,2013
UMSA,Current User,0.027754652,TGIR61FL.DTA,Togo,2013
Married,Former User,0.115776899,TGIR61FL.DTA,Togo,2013
MISSING,Former User,0,TGIR61FL.DTA,Togo,2013
UMNSA,Former User,0.022846421,TGIR61FL.DTA,Togo,2013
UMSA,Former User,0.00739761,TGIR61FL.DTA,Togo,2013
Married,Never Used,0.4152847,TGIR61FL.DTA,Togo,2013
MISSING,Never Used,0.000316374,TGIR61FL.DTA,Togo,2013
UMNSA,Never Used,0.216780207,TGIR61FL.DTA,Togo,2013
UMSA,Never Used,0.028326834,TGIR61FL.DTA,Togo,2013
Married,Current User,0.488927827,TRIR61FL.DTA,Turkey,2013
MISSING,Current User,0.008489822,TRIR61FL.DTA,Turkey,2013
Married,Former User,0.122223094,TRIR61FL.DTA,Turkey,2013
MISSING,Former User,0.029565778,TRIR61FL.DTA,Turkey,2013
Married,Never Used,0.054791983,TRIR61FL.DTA,Turkey,2013
MISSING,Never Used,0.296001496,TRIR61FL.DTA,Turkey,2013
Married,Current User,0.236289158,UGIR7BFL.DTA,Uganda,2016
MISSING,Current User,0,UGIR7BFL.DTA,Uganda,2016
UMNSA,Current User,0.042195283,UGIR7BFL.DTA,Uganda,2016
UMSA,Current User,0.024190865,UGIR7BFL.DTA,Uganda,2016
Married,Former User,0.185860809,UGIR7BFL.DTA,Uganda,2016
MISSING,Former User,0,UGIR7BFL.DTA,Uganda,2016
UMNSA,Former User,0.070316698,UGIR7BFL.DTA,Uganda,2016
UMSA,Former User,0.011683007,UGIR7BFL.DTA,Uganda,2016
Married,Never Used,0.184309165,UGIR7BFL.DTA,Uganda,2016
MISSING,Never Used,6.20E-05,UGIR7BFL.DTA,Uganda,2016
UMNSA,Never Used,0.23345077,UGIR7BFL.DTA,Uganda,2016
UMSA,Never Used,0.01164226,UGIR7BFL.DTA,Uganda,2016
Married,Current User,0.187554344,UGIR60FL.DTA,Uganda,2011
UMNSA,Current User,0.029630163,UGIR60FL.DTA,Uganda,2011
UMSA,Current User,0.019148971,UGIR60FL.DTA,Uganda,2011
Married,Former User,0.161717552,UGIR60FL.DTA,Uganda,2011
UMNSA,Former User,0.056095404,UGIR60FL.DTA,Uganda,2011
UMSA,Former User,0.008372083,UGIR60FL.DTA,Uganda,2011
Married,Never Used,0.275170396,UGIR60FL.DTA,Uganda,2011
UMNSA,Never Used,0.252971611,UGIR60FL.DTA,Uganda,2011
UMSA,Never Used,0.009339477,UGIR60FL.DTA,Uganda,2011
Married,Current User,0.277272573,ZMIR71FL.DTA,Zambia,2018
UMNSA,Current User,0.050778185,ZMIR71FL.DTA,Zambia,2018
UMSA,Current User,0.02560748,ZMIR71FL.DTA,Zambia,2018
Married,Former User,0.156961997,ZMIR71FL.DTA,Zambia,2018
UMNSA,Former User,0.06865693,ZMIR71FL.DTA,Zambia,2018
UMSA,Former User,0.013556276,ZMIR71FL.DTA,Zambia,2018
Married,Never Used,0.124713845,ZMIR71FL.DTA,Zambia,2018
UMNSA,Never Used,0.263919083,ZMIR71FL.DTA,Zambia,2018
UMSA,Never Used,0.018533632,ZMIR71FL.DTA,Zambia,2018
Married,Current User,0.294461121,ZMIR61FL.DTA,Zambia,2013
MISSING,Current User,7.08E-05,ZMIR61FL.DTA,Zambia,2013
UMNSA,Current User,0.03695832,ZMIR61FL.DTA,Zambia,2013
UMSA,Current User,0.019954992,ZMIR61FL.DTA,Zambia,2013
Married,Former User,0.145885807,ZMIR61FL.DTA,Zambia,2013
MISSING,Former User,9.17E-06,ZMIR61FL.DTA,Zambia,2013
UMNSA,Former User,0.051176625,ZMIR61FL.DTA,Zambia,2013
UMSA,Former User,0.007619283,ZMIR61FL.DTA,Zambia,2013
Married,Never Used,0.160390232,ZMIR61FL.DTA,Zambia,2013
MISSING,Never Used,0.000122839,ZMIR61FL.DTA,Zambia,2013
UMNSA,Never Used,0.259485619,ZMIR61FL.DTA,Zambia,2013
UMSA,Never Used,0.023865207,ZMIR61FL.DTA,Zambia,2013
Married,Current User,0.412526582,ZWIR71FL.DTA,Zimbabwe,2015
UMNSA,Current User,0.049897074,ZWIR71FL.DTA,Zimbabwe,2015
UMSA,Current User,0.023119318,ZWIR71FL.DTA,Zimbabwe,2015
Married,Former User,0.127417948,ZWIR71FL.DTA,Zimbabwe,2015
UMNSA,Former User,0.060243163,ZWIR71FL.DTA,Zimbabwe,2015
UMSA,Former User,0.006385733,ZWIR71FL.DTA,Zimbabwe,2015
Married,Never Used,0.077968064,ZWIR71FL.DTA,Zimbabwe,2015
UMNSA,Never Used,0.237818681,ZWIR71FL.DTA,Zimbabwe,2015
UMSA,Never Used,0.004623437,ZWIR71FL.DTA,Zimbabwe,2015
Married,Current User,0.363975648,ZWIR62FL.DTA,Zimbabwe,2010
UMNSA,Current User,0.031918268,ZWIR62FL.DTA,Zimbabwe,2010
UMSA,Current User,0.017365846,ZWIR62FL.DTA,Zimbabwe,2010
Married,Former User,0.155065227,ZWIR62FL.DTA,Zimbabwe,2010
UMNSA,Former User,0.064272316,ZWIR62FL.DTA,Zimbabwe,2010
UMSA,Former User,0.006103494,ZWIR62FL.DTA,Zimbabwe,2010
Married,Never Used,0.102796423,ZWIR62FL.DTA,Zimbabwe,2010
UMNSA,Never Used,0.253979318,ZWIR62FL.DTA,Zimbabwe,2010
UMSA,Never Used,0.00452346,ZWIR62FL.DTA,Zimbabwe,2010
Married,Current User,0.131278717,CDIR61FL.DTA,Congo Democratic Republic,2013
